,user_id,item_id,rating
95572,548,471,5
95573,885,476,4
95574,223,173,5
95575,845,286,5
95576,535,632,4
95577,23,919,5
95578,802,646,4
95579,936,252,2
95580,661,50,5
95581,933,125,4
95582,586,227,2
95583,524,212,5
95584,889,742,3
95585,450,1126,4
95586,932,185,4
95587,941,273,3
95588,843,199,3
95589,848,479,5
95590,553,607,4
95591,251,202,4
95592,731,133,1
95593,380,174,4
95594,943,217,3
95595,894,350,3
95596,397,12,4
95597,860,70,5
95598,854,156,3
95599,332,554,3
95600,851,924,4
95601,493,262,3
95602,587,245,1
95603,796,91,2
95604,808,270,4
95605,71,100,4
95606,393,145,3
95607,886,367,4
95608,27,123,5
95609,936,825,4
95610,886,381,2
95611,747,511,5
95612,642,452,1
95613,843,660,2
95614,295,56,4
95615,405,582,3
95616,823,88,5
95617,20,204,3
95618,764,252,3
95619,405,657,1
95620,615,1128,1
95621,897,96,5
95622,561,89,4
95623,395,258,4
95624,429,778,3
95625,864,167,4
95626,691,243,1
95627,617,868,4
95628,759,181,5
95629,405,86,1
95630,721,1,5
95631,677,988,4
95632,128,1136,3
95633,938,596,5
95634,234,86,2
95635,892,430,5
95636,936,319,4
95637,940,420,4
95638,562,432,5
95639,642,827,1
95640,805,552,3
95641,880,1468,4
95642,486,108,4
95643,919,382,5
95644,934,581,2
95645,234,494,4
95646,515,259,3
95647,772,302,5
95648,918,520,3
95649,846,526,4
95650,869,1079,2
95651,328,54,3
95652,848,655,4
95653,95,623,3
95654,497,300,3
95655,181,237,5
95656,840,642,4
95657,447,282,4
95658,863,269,3
95659,643,79,4
95660,620,7,4
95661,804,193,4
95662,533,921,2
95663,683,259,3
95664,671,841,2
95665,932,632,4
95666,892,479,5
95667,361,50,5
95668,896,184,3
95669,784,327,4
95670,38,195,1
95671,917,473,3
95672,825,285,3
95673,838,584,4
95674,807,1076,3
95675,942,478,5
95676,927,217,1
95677,2,302,5
95678,806,234,4
95679,892,216,5
95680,234,792,4
95681,14,525,5
95682,637,93,3
95683,714,369,3
95684,559,347,3
95685,627,541,4
95686,842,288,3
95687,362,683,1
95688,862,258,5
95689,660,315,4
95690,776,219,3
95691,90,730,5
95692,293,501,4
95693,776,590,1
95694,892,150,5
95695,861,737,3
95696,669,474,4
95697,574,268,5
95698,440,213,4
95699,776,179,4
95700,528,1254,3
95701,659,519,4
95702,711,133,5
95703,465,127,4
95704,588,472,4
95705,185,302,4
95706,807,228,4
95707,788,511,5
95708,62,215,3
95709,92,922,1
95710,621,200,4
95711,671,504,4
95712,931,100,4
95713,770,129,5
95714,707,1024,5
95715,927,820,4
95716,621,79,5
95717,798,132,4
95718,695,989,3
95719,885,181,3
95720,305,242,5
95721,266,924,2
95722,795,108,3
95723,30,29,3
95724,735,127,4
95725,600,802,2
95726,881,217,3
95727,933,449,1
95728,898,310,4
95729,660,550,2
95730,912,268,2
95731,181,1033,1
95732,749,483,4
95733,38,447,5
95734,889,234,4
95735,913,56,5
95736,449,333,3
95737,748,732,4
95738,918,208,3
95739,116,275,2
95740,907,739,5
95741,916,405,2
95742,821,597,3
95743,864,357,5
95744,916,238,4
95745,250,144,4
95746,919,340,5
95747,878,451,2
95748,933,100,5
95749,838,127,5
95750,925,672,3
95751,826,95,5
95752,262,82,3
95753,725,328,4
95754,206,336,1
95755,659,616,4
95756,553,178,5
95757,862,197,4
95758,605,274,3
95759,907,235,4
95760,894,322,3
95761,586,257,3
95762,355,1429,4
95763,854,705,4
95764,805,79,5
95765,655,382,3
95766,894,1089,2
95767,893,69,5
95768,919,69,3
95769,666,211,4
95770,907,129,5
95771,643,571,3
95772,299,45,3
95773,864,402,3
95774,864,930,3
95775,877,185,4
95776,569,291,4
95777,880,684,4
95778,911,480,4
95779,924,896,4
95780,517,117,4
95781,90,498,5
95782,583,200,5
95783,795,28,4
95784,648,235,4
95785,927,1047,4
95786,709,693,4
95787,877,744,5
95788,880,239,4
95789,897,705,3
95790,864,1109,4
95791,826,227,4
95792,511,340,4
95793,880,95,3
95794,834,272,4
95795,551,4,2
95796,579,25,4
95797,807,1016,4
95798,576,100,4
95799,846,1210,2
95800,925,324,4
95801,707,692,4
95802,268,380,2
95803,693,443,2
95804,719,254,1
95805,373,317,4
95806,711,151,4
95807,18,116,5
95808,627,470,3
95809,222,405,3
95810,682,168,5
95811,733,100,5
95812,753,328,3
95813,489,876,2
95814,897,273,3
95815,551,85,1
95816,716,98,5
95817,877,971,4
95818,862,151,5
95819,394,928,4
95820,933,273,3
95821,842,303,5
95822,11,324,1
95823,25,657,4
95824,405,576,1
95825,343,1112,3
95826,582,240,4
95827,782,886,3
95828,936,295,3
95829,154,172,4
95830,863,354,1
95831,653,708,2
95832,921,50,4
95833,896,124,4
95834,933,58,3
95835,886,1228,2
95836,766,519,4
95837,896,435,4
95838,899,234,4
95839,758,211,4
95840,827,343,4
95841,26,288,4
95842,213,98,5
95843,22,385,4
95844,881,795,2
95845,660,271,3
95846,781,97,4
95847,830,648,5
95848,320,774,4
95849,755,938,3
95850,880,628,2
95851,439,1600,5
95852,524,226,3
95853,491,684,5
95854,457,88,4
95855,721,1221,3
95856,743,181,3
95857,880,1,4
95858,892,204,4
95859,268,747,3
95860,387,174,5
95861,880,194,5
95862,222,762,3
95863,923,475,5
95864,506,434,4
95865,758,300,2
95866,919,1073,4
95867,416,655,5
95868,805,181,3
95869,721,1295,3
95870,622,228,5
95871,905,508,4
95872,877,662,5
95873,622,501,3
95874,551,89,4
95875,903,302,4
95876,846,1479,3
95877,537,569,2
95878,854,171,4
95879,641,301,4
95880,326,478,3
95881,747,195,4
95882,665,222,3
95883,921,257,3
95884,721,266,3
95885,899,237,4
95886,934,157,2
95887,543,168,3
95888,419,494,3
95889,120,50,4
95890,588,1311,1
95891,825,98,5
95892,776,238,4
95893,943,41,4
95894,99,1047,4
95895,880,287,4
95896,451,990,3
95897,606,441,4
95898,401,610,4
95899,52,191,5
95900,533,521,3
95901,916,89,5
95902,223,121,3
95903,846,660,3
95904,763,845,4
95905,886,65,3
95906,672,237,2
95907,95,1222,2
95908,939,546,4
95909,908,528,4
95910,823,227,1
95911,894,689,3
95912,524,175,3
95913,629,160,4
95914,883,886,3
95915,917,312,2
95916,47,262,5
95917,788,670,3
95918,938,591,3
95919,691,735,5
95920,489,898,3
95921,748,479,4
95922,921,472,2
95923,943,92,5
95924,554,1284,3
95925,674,410,3
95926,805,431,1
95927,773,948,2
95928,796,33,3
95929,7,441,2
95930,867,198,5
95931,189,186,2
95932,293,628,3
95933,796,783,4
95934,733,846,2
95935,21,876,2
95936,354,210,3
95937,496,661,3
95938,933,679,1
95939,435,8,3
95940,758,582,3
95941,655,367,3
95942,49,1069,3
95943,804,174,5
95944,297,1109,3
95945,561,55,4
95946,918,83,4
95947,748,182,4
95948,712,90,3
95949,835,194,4
95950,405,110,1
95951,429,182,4
95952,881,1078,3
95953,684,477,5
95954,504,154,4
95955,501,1097,5
95956,751,689,2
95957,699,532,3
95958,507,307,5
95959,472,1029,4
95960,715,206,4
95961,663,749,3
95962,916,174,5
95963,449,1010,4
95964,756,82,3
95965,109,871,2
95966,921,760,2
95967,664,516,5
95968,663,259,2
95969,724,331,3
95970,833,347,3
95971,826,771,3
95972,671,1303,3
95973,94,559,4
95974,751,323,1
95975,899,190,4
95976,867,423,3
95977,376,705,3
95978,508,174,4
95979,450,516,5
95980,313,531,3
95981,722,597,3
95982,813,690,4
95983,731,195,1
95984,87,849,5
95985,286,240,3
95986,590,293,3
95987,645,198,3
95988,601,431,4
95989,544,301,2
95990,702,307,2
95991,419,300,4
95992,654,15,3
95993,125,571,3
95994,924,519,4
95995,548,413,3
95996,64,197,3
95997,657,455,1
95998,917,328,2
95999,682,944,3
96000,541,395,2
96001,298,282,4
96002,299,61,4
96003,851,4,5
96004,837,717,1
96005,897,646,5
96006,835,310,4
96007,875,286,3
96008,23,173,5
96009,592,260,4
96010,59,392,2
96011,846,195,4
96012,525,713,4
96013,92,433,5
96014,859,3,5
96015,332,302,5
96016,737,174,2
96017,632,651,5
96018,825,105,3
96019,474,448,5
96020,763,87,2
96021,693,628,4
96022,846,941,2
96023,339,178,5
96024,671,553,5
96025,871,752,3
96026,654,82,5
96027,870,193,5
96028,345,218,3
96029,861,381,4
96030,717,258,5
96031,821,483,5
96032,934,657,3
96033,110,403,3
96034,740,258,3
96035,551,245,3
96036,532,523,5
96037,912,655,5
96038,916,806,4
96039,299,179,4
96040,699,328,2
96041,279,644,1
96042,514,196,5
96043,870,21,3
96044,892,133,3
96045,830,127,4
96046,938,252,4
96047,551,790,2
96048,933,22,5
96049,896,258,5
96050,621,235,3
96051,92,855,5
96052,844,95,4
96053,864,531,5
96054,934,70,4
96055,551,96,5
96056,715,237,4
96057,679,290,2
96058,846,392,2
96059,938,245,3
96060,505,243,2
96061,913,189,3
96062,832,50,3
96063,870,1210,1
96064,435,366,2
96065,902,127,3
96066,804,187,4
96067,109,1139,2
96068,933,636,2
96069,820,358,1
96070,923,975,4
96071,932,486,5
96072,864,768,3
96073,665,271,2
96074,932,230,4
96075,537,45,3
96076,280,12,5
96077,458,64,4
96078,919,151,4
96079,597,286,3
96080,934,805,4
96081,484,125,4
96082,919,288,4
96083,345,286,3
96084,461,305,2
96085,914,778,5
96086,771,98,1
96087,577,732,4
96088,393,934,3
96089,655,535,2
96090,925,567,3
96091,434,424,1
96092,843,200,3
96093,269,1361,4
96094,897,180,5
96095,738,1016,3
96096,782,330,4
96097,905,117,3
96098,402,1284,3
96099,738,54,3
96100,697,225,3
96101,896,257,4
96102,176,257,1
96103,650,385,4
96104,918,70,3
96105,932,1139,2
96106,526,591,4
96107,864,79,5
96108,889,318,4
96109,659,155,3
96110,698,66,3
96111,297,284,4
96112,655,690,2
96113,805,71,3
96114,864,373,2
96115,472,549,5
96116,593,272,5
96117,565,923,4
96118,643,47,4
96119,159,9,3
96120,650,657,4
96121,911,478,5
96122,397,358,2
96123,293,98,4
96124,632,12,5
96125,894,1007,3
96126,846,142,3
96127,54,148,3
96128,763,85,4
96129,90,23,5
96130,892,181,4
96131,831,173,3
96132,823,715,5
96133,878,265,3
96134,327,249,2
96135,296,498,5
96136,867,197,4
96137,483,676,4
96138,151,73,4
96139,664,764,4
96140,758,608,5
96141,24,276,5
96142,429,479,4
96143,693,172,3
96144,445,1016,1
96145,892,684,5
96146,796,705,4
96147,76,96,5
96148,782,255,4
96149,773,240,2
96150,562,234,5
96151,452,210,4
96152,198,93,3
96153,927,229,3
96154,756,1031,2
96155,435,722,3
96156,757,228,4
96157,835,287,4
96158,727,879,4
96159,711,316,4
96160,943,50,4
96161,907,237,5
96162,561,159,1
96163,103,56,5
96164,880,554,3
96165,913,15,3
96166,870,1664,4
96167,924,605,3
96168,303,542,2
96169,871,989,3
96170,642,357,2
96171,919,191,5
96172,500,93,4
96173,934,650,4
96174,451,245,2
96175,363,224,4
96176,865,456,1
96177,889,604,3
96178,883,750,3
96179,890,7,4
96180,663,174,5
96181,551,215,4
96182,589,877,4
96183,786,265,4
96184,454,132,2
96185,936,100,4
96186,599,546,4
96187,666,655,4
96188,301,155,1
96189,911,625,5
96190,930,100,3
96191,644,308,4
96192,760,845,5
96193,612,127,2
96194,629,39,2
96195,825,323,4
96196,349,713,3
96197,611,302,5
96198,852,100,4
96199,875,45,3
96200,244,121,1
96201,797,1023,3
96202,489,683,2
96203,934,191,5
96204,918,498,4
96205,632,51,4
96206,716,135,3
96207,462,346,1
96208,885,338,3
96209,942,124,4
96210,868,80,2
96211,805,121,3
96212,407,650,2
96213,467,302,4
96214,581,137,5
96215,886,1093,1
96216,389,240,3
96217,921,659,5
96218,320,292,3
96219,77,42,5
96220,861,20,4
96221,815,98,4
96222,682,117,4
96223,943,367,4
96224,504,125,4
96225,715,17,3
96226,878,956,2
96227,936,237,4
96228,919,282,4
96229,326,701,4
96230,896,19,2
96231,905,591,4
96232,804,479,4
96233,816,322,4
96234,279,165,4
96235,774,64,3
96236,38,420,5
96237,845,242,4
96238,782,50,3
96239,868,12,5
96240,224,378,4
96241,566,94,2
96242,883,216,4
96243,913,22,5
96244,276,175,5
96245,130,117,5
96246,56,28,5
96247,533,820,2
96248,650,62,3
96249,586,67,5
96250,554,191,5
96251,482,682,3
96252,889,86,4
96253,328,176,5
96254,934,510,5
96255,648,82,5
96256,603,7,5
96257,280,1063,3
96258,839,458,5
96259,865,408,5
96260,496,88,1
96261,881,257,5
96262,802,565,3
96263,290,120,4
96264,595,1047,2
96265,795,2,3
96266,825,833,4
96267,886,546,1
96268,715,235,2
96269,750,258,3
96270,942,414,4
96271,930,24,1
96272,892,29,2
96273,899,498,4
96274,910,127,5
96275,761,508,1
96276,933,183,4
96277,804,1260,3
96278,776,134,4
96279,405,95,3
96280,916,382,4
96281,345,941,3
96282,889,291,3
96283,712,83,4
96284,234,659,3
96285,94,151,5
96286,757,95,4
96287,785,50,5
96288,912,498,5
96289,533,1142,4
96290,747,521,5
96291,526,245,2
96292,912,610,4
96293,894,345,4
96294,211,890,2
96295,911,431,4
96296,560,515,3
96297,641,432,5
96298,934,86,3
96299,815,559,3
96300,663,652,4
96301,919,303,4
96302,393,1058,4
96303,775,305,4
96304,694,15,4
96305,621,804,4
96306,843,423,2
96307,913,143,5
96308,207,792,2
96309,883,26,3
96310,919,1197,4
96311,550,257,4
96312,615,629,4
96313,719,382,2
96314,864,797,3
96315,59,86,3
96316,515,895,4
96317,920,286,2
96318,788,371,3
96319,793,127,5
96320,927,1,5
96321,757,554,3
96322,871,566,3
96323,782,1384,3
96324,910,684,4
96325,747,204,5
96326,659,712,3
96327,940,678,4
96328,486,813,5
96329,753,183,1
96330,840,521,5
96331,25,86,4
96332,866,340,2
96333,294,294,4
96334,606,185,3
96335,540,121,2
96336,910,310,3
96337,682,81,3
96338,782,269,3
96339,933,163,2
96340,752,902,5
96341,500,402,3
96342,846,558,4
96343,848,451,4
96344,358,208,2
96345,727,173,5
96346,833,802,1
96347,869,249,4
96348,846,386,3
96349,519,991,2
96350,931,304,4
96351,907,427,5
96352,912,646,3
96353,435,430,5
96354,631,873,2
96355,938,742,3
96356,932,474,5
96357,94,293,4
96358,875,23,5
96359,763,955,2
96360,851,161,3
96361,938,926,3
96362,716,1269,4
96363,896,100,3
96364,918,704,4
96365,294,295,4
96366,434,1,4
96367,922,432,5
96368,349,25,3
96369,533,609,4
96370,865,1,1
96371,896,211,4
96372,841,888,5
96373,103,98,3
96374,316,304,3
96375,332,550,5
96376,693,117,4
96377,679,483,5
96378,795,423,2
96379,919,118,4
96380,904,88,3
96381,893,220,3
96382,919,9,5
96383,555,235,3
96384,553,134,4
96385,892,196,4
96386,763,1098,3
96387,56,871,2
96388,552,1,3
96389,721,284,4
96390,477,111,5
96391,801,268,5
96392,880,23,5
96393,638,210,4
96394,621,585,4
96395,790,1047,3
96396,825,1049,3
96397,334,518,4
96398,49,300,1
96399,544,302,5
96400,523,168,4
96401,828,985,3
96402,297,153,5
96403,293,1119,1
96404,551,366,5
96405,916,157,4
96406,96,423,5
96407,788,323,3
96408,821,22,5
96409,892,239,4
96410,747,476,3
96411,716,696,2
96412,406,98,4
96413,642,402,4
96414,279,744,2
96415,758,176,5
96416,707,313,2
96417,900,661,4
96418,916,172,5
96419,403,282,5
96420,823,742,4
96421,889,135,2
96422,521,597,2
96423,919,137,2
96424,774,561,1
96425,532,407,2
96426,782,994,2
96427,854,343,3
96428,766,837,3
96429,406,286,3
96430,606,235,3
96431,114,527,3
96432,486,302,5
96433,903,210,4
96434,801,271,5
96435,936,988,3
96436,381,225,3
96437,923,544,4
96438,524,150,2
96439,551,686,3
96440,815,144,4
96441,646,307,3
96442,798,1102,4
96443,893,50,5
96444,840,1674,4
96445,942,678,3
96446,192,287,4
96447,606,198,4
96448,658,235,2
96449,747,659,4
96450,864,672,2
96451,893,819,3
96452,753,89,3
96453,897,371,2
96454,877,86,4
96455,805,371,1
96456,893,24,4
96457,514,1101,4
96458,847,164,3
96459,49,813,3
96460,693,134,4
96461,99,473,4
96462,881,70,2
96463,930,1010,2
96464,606,188,4
96465,878,153,5
96466,477,274,5
96467,872,685,4
96468,664,58,4
96469,712,501,3
96470,870,736,1
96471,312,83,4
96472,751,210,5
96473,666,192,4
96474,383,185,5
96475,312,525,5
96476,794,257,4
96477,711,91,4
96478,705,588,3
96479,758,345,5
96480,904,535,3
96481,708,880,3
96482,453,781,3
96483,896,288,3
96484,896,199,3
96485,896,79,5
96486,894,1295,3
96487,537,315,4
96488,889,82,4
96489,943,585,1
96490,881,79,4
96491,876,318,5
96492,504,153,3
96493,109,595,3
96494,833,284,1
96495,672,220,2
96496,308,530,4
96497,705,797,4
96498,634,111,4
96499,730,268,4
96500,773,29,2
96501,880,376,3
96502,661,665,3
96503,860,262,4
96504,138,497,5
96505,295,132,5
96506,933,452,1
96507,647,147,4
96508,463,269,5
96509,75,864,4
96510,871,97,3
96511,643,1215,3
96512,936,13,4
96513,714,257,3
96514,921,237,3
96515,213,70,3
96516,22,265,3
96517,379,317,5
96518,790,403,4
96519,773,367,2
96520,833,410,3
96521,782,361,3
96522,99,433,4
96523,11,11,2
96524,932,503,4
96525,764,69,5
96526,284,315,5
96527,784,340,3
96528,929,197,3
96529,918,972,5
96530,585,313,3
96531,862,406,4
96532,468,44,4
96533,630,471,4
96534,889,96,4
96535,264,173,5
96536,716,465,5
96537,682,586,1
96538,244,455,2
96539,846,509,4
96540,291,582,4
96541,486,825,2
96542,663,833,4
96543,628,301,4
96544,790,1014,2
96545,690,514,1
96546,641,258,3
96547,878,1092,3
96548,311,415,3
96549,880,91,3
96550,457,1221,4
96551,807,596,4
96552,880,411,4
96553,804,476,3
96554,674,181,4
96555,537,303,4
96556,829,10,3
96557,305,127,5
96558,788,148,3
96559,11,747,3
96560,690,443,3
96561,645,959,4
96562,579,294,4
96563,291,562,4
96564,655,916,2
96565,893,121,4
96566,711,549,4
96567,751,94,3
96568,661,218,3
96569,771,82,2
96570,829,212,4
96571,49,121,1
96572,581,936,3
96573,200,523,4
96574,906,284,4
96575,878,690,2
96576,877,306,3
96577,922,367,3
96578,823,919,4
96579,82,660,5
96580,10,604,4
96581,820,347,4
96582,915,691,4
96583,918,42,3
96584,682,401,1
96585,936,1171,5
96586,435,409,3
96587,343,478,5
96588,921,185,3
96589,758,237,4
96590,843,482,2
96591,130,444,4
96592,683,258,3
96593,729,346,1
96594,257,936,4
96595,682,147,1
96596,747,127,5
96597,378,25,4
96598,744,483,4
96599,740,1038,4
96600,716,1126,3
96601,892,288,4
96602,756,1652,1
96603,760,748,4
96604,721,1026,3
96605,804,40,3
96606,22,233,3
96607,493,435,5
96608,864,201,5
96609,326,56,2
96610,606,1065,5
96611,92,1210,1
96612,533,740,4
96613,890,448,2
96614,662,1511,4
96615,870,659,4
96616,454,1089,2
96617,935,620,2
96618,880,475,4
96619,881,473,2
96620,892,511,5
96621,639,865,1
96622,881,120,2
96623,682,62,3
96624,660,301,3
96625,902,79,5
96626,871,269,3
96627,711,969,5
96628,64,503,4
96629,731,608,4
96630,938,237,2
96631,840,653,5
96632,788,531,4
96633,932,1456,4
96634,932,502,4
96635,512,186,5
96636,339,644,5
96637,541,1030,3
96638,930,257,4
96639,800,15,4
96640,655,1142,2
96641,796,573,4
96642,588,447,3
96643,375,234,5
96644,788,159,3
96645,253,966,5
96646,763,198,5
96647,592,984,1
96648,880,794,4
96649,535,277,5
96650,846,51,4
96651,406,101,3
96652,846,1041,4
96653,679,318,5
96654,927,426,4
96655,918,1172,3
96656,618,1063,3
96657,804,483,5
96658,815,159,3
96659,509,271,4
96660,860,663,3
96661,871,301,4
96662,932,82,3
96663,13,429,5
96664,848,523,5
96665,787,345,3
96666,269,739,1
96667,734,230,2
96668,851,815,3
96669,653,1042,2
96670,924,527,4
96671,318,143,5
96672,911,26,4
96673,843,1157,3
96674,894,237,4
96675,913,258,4
96676,919,124,3
96677,934,624,4
96678,793,742,3
96679,548,176,4
96680,864,1140,1
96681,655,1245,3
96682,561,99,3
96683,279,544,1
96684,44,97,2
96685,805,213,3
96686,886,55,4
96687,178,1028,3
96688,852,506,4
96689,567,513,4
96690,907,312,5
96691,608,287,3
96692,16,66,4
96693,797,294,3
96694,495,240,4
96695,776,559,4
96696,601,473,3
96697,682,65,3
96698,117,282,5
96699,1,152,5
96700,933,393,2
96701,806,180,4
96702,177,160,4
96703,41,135,4
96704,658,198,5
96705,221,38,2
96706,622,1149,3
96707,514,421,4
96708,657,873,3
96709,659,505,4
96710,500,1057,3
96711,823,517,5
96712,919,111,4
96713,892,300,4
96714,445,183,2
96715,836,187,5
96716,705,471,5
96717,650,602,4
96718,305,97,4
96719,812,302,3
96720,303,191,5
96721,567,494,5
96722,919,147,4
96723,554,1028,3
96724,338,990,4
96725,758,117,4
96726,560,222,4
96727,913,408,5
96728,829,105,3
96729,435,603,3
96730,623,274,4
96731,639,60,3
96732,862,176,5
96733,373,178,4
96734,896,91,2
96735,279,7,5
96736,804,291,4
96737,930,143,2
96738,280,183,3
96739,561,9,4
96740,838,1039,5
96741,929,144,3
96742,315,288,3
96743,709,762,3
96744,588,301,5
96745,21,53,4
96746,630,1079,1
96747,642,257,5
96748,942,318,5
96749,891,127,4
96750,21,273,4
96751,883,70,3
96752,492,1121,2
96753,747,196,2
96754,499,56,4
96755,875,134,5
96756,899,414,2
96757,606,588,5
96758,642,1055,4
96759,839,333,4
96760,130,1278,5
96761,3,346,5
96762,887,1060,5
96763,719,255,2
96764,387,581,4
96765,382,756,3
96766,922,411,1
96767,769,13,4
96768,889,705,4
96769,904,785,5
96770,582,328,3
96771,870,1044,2
96772,729,894,1
96773,916,137,5
96774,749,433,3
96775,892,483,5
96776,938,118,5
96777,929,589,5
96778,846,187,4
96779,458,69,2
96780,645,202,3
96781,630,546,3
96782,889,959,3
96783,407,101,3
96784,935,181,4
96785,654,248,2
96786,330,496,5
96787,559,652,4
96788,896,69,5
96789,833,180,5
96790,932,523,4
96791,923,121,4
96792,650,153,4
96793,830,228,3
96794,896,661,4
96795,465,835,3
96796,788,192,4
96797,940,264,1
96798,901,321,1
96799,916,98,5
96800,911,87,5
96801,85,333,1
96802,691,772,5
96803,449,70,4
96804,907,172,4
96805,739,749,5
96806,847,157,1
96807,268,116,4
96808,484,393,1
96809,897,405,5
96810,932,99,4
96811,842,902,5
96812,524,1107,4
96813,833,26,1
96814,312,199,5
96815,293,162,3
96816,773,196,4
96817,374,117,5
96818,833,153,3
96819,881,651,5
96820,435,441,3
96821,239,203,1
96822,900,9,2
96823,943,427,4
96824,601,208,4
96825,577,97,5
96826,838,153,4
96827,896,300,2
96828,595,108,2
96829,770,323,5
96830,831,22,5
96831,829,475,4
96832,269,378,3
96833,868,65,2
96834,815,228,5
96835,682,804,3
96836,521,239,5
96837,625,732,3
96838,158,7,5
96839,374,477,1
96840,627,385,2
96841,894,271,2
96842,882,746,4
96843,908,663,3
96844,56,66,3
96845,932,513,5
96846,756,403,2
96847,659,526,5
96848,378,1091,2
96849,907,742,5
96850,931,281,3
96851,917,289,4
96852,184,95,4
96853,938,100,5
96854,885,1030,1
96855,642,400,4
96856,361,692,4
96857,407,73,4
96858,773,522,4
96859,803,322,2
96860,792,1164,3
96861,389,347,4
96862,894,52,4
96863,478,32,3
96864,527,9,5
96865,806,318,5
96866,916,1079,2
96867,621,148,4
96868,710,887,2
96869,894,595,3
96870,882,470,4
96871,715,101,3
96872,825,321,3
96873,733,9,3
96874,548,328,4
96875,923,1,3
96876,830,151,3
96877,847,602,3
96878,932,168,5
96879,329,127,4
96880,493,274,5
96881,167,1125,5
96882,823,168,5
96883,188,187,3
96884,496,419,2
96885,936,1323,4
96886,916,226,3
96887,727,447,3
96888,464,249,2
96889,749,178,4
96890,896,245,4
96891,864,108,3
96892,28,434,4
96893,588,382,3
96894,442,96,4
96895,913,172,5
96896,537,1048,2
96897,895,222,3
96898,574,312,4
96899,782,254,2
96900,901,429,5
96901,324,321,3
96902,868,155,2
96903,648,249,3
96904,766,294,2
96905,551,302,3
96906,43,202,5
96907,911,473,3
96908,890,133,5
96909,537,345,4
96910,747,100,5
96911,310,1142,5
96912,770,111,5
96913,897,185,5
96914,643,5,3
96915,834,298,4
96916,573,495,2
96917,654,455,3
96918,5,368,1
96919,85,181,4
96920,889,947,4
96921,849,38,5
96922,916,273,3
96923,531,313,5
96924,901,1035,4
96925,670,515,2
96926,804,820,4
96927,442,405,3
96928,939,274,5
96929,939,252,3
96930,805,1071,4
96931,474,411,2
96932,864,1425,2
96933,650,635,3
96934,37,62,5
96935,646,354,3
96936,774,217,2
96937,610,485,5
96938,656,340,3
96939,269,1267,1
96940,938,220,4
96941,181,280,4
96942,339,518,5
96943,854,476,3
96944,907,220,5
96945,887,578,4
96946,834,342,2
96947,601,660,3
96948,416,17,2
96949,807,139,2
96950,705,416,3
96951,924,1149,3
96952,556,135,2
96953,919,277,5
96954,907,988,3
96955,864,230,2
96956,896,483,3
96957,823,686,4
96958,286,367,5
96959,707,479,3
96960,642,131,3
96961,294,333,4
96962,943,185,2
96963,749,405,2
96964,908,264,3
96965,286,537,4
96966,640,1010,3
96967,400,313,5
96968,781,523,5
96969,672,1190,2
96970,201,440,2
96971,795,436,3
96972,634,269,4
96973,759,323,4
96974,943,403,4
96975,385,448,3
96976,804,145,3
96977,716,195,1
96978,882,230,5
96979,504,248,4
96980,934,1203,5
96981,566,521,4
96982,837,181,3
96983,943,401,1
96984,917,3,1
96985,751,658,3
96986,741,724,4
96987,843,228,4
96988,933,515,3
96989,749,356,4
96990,109,410,1
96991,125,222,5
96992,932,399,4
96993,655,1262,3
96994,881,447,4
96995,932,526,5
96996,851,339,4
96997,934,602,3
96998,450,1480,3
96999,533,147,1
97000,692,1,4
97001,44,183,4
97002,865,831,1
97003,917,255,3
97004,798,699,3
97005,719,137,1
97006,189,523,4
97007,409,178,5
97008,328,68,3
97009,870,170,5
97010,936,343,3
97011,789,762,3
97012,749,1440,3
97013,747,488,5
97014,65,9,5
97015,829,845,3
97016,622,742,3
97017,712,204,4
97018,321,428,4
97019,610,317,3
97020,611,315,5
97021,280,585,3
97022,648,211,4
97023,919,181,4
97024,864,121,4
97025,303,634,3
97026,833,1353,3
97027,863,355,4
97028,749,420,4
97029,664,230,3
97030,458,483,5
97031,798,402,3
97032,795,208,4
97033,407,288,4
97034,846,428,3
97035,653,182,3
97036,716,190,5
97037,709,738,1
97038,324,742,5
97039,201,1137,4
97040,761,201,2
97041,650,89,4
97042,65,392,5
97043,305,173,3
97044,551,546,2
97045,746,135,1
97046,500,242,3
97047,393,774,4
97048,145,53,2
97049,627,518,4
97050,806,96,5
97051,858,127,5
97052,861,213,5
97053,751,479,2
97054,804,218,4
97055,805,477,4
97056,608,1281,4
97057,886,1467,5
97058,24,151,5
97059,584,50,4
97060,774,177,4
97061,429,472,3
97062,758,204,4
97063,680,257,4
97064,528,213,4
97065,406,601,3
97066,323,1048,3
97067,593,40,1
97068,6,202,3
97069,922,431,4
97070,406,154,5
97071,840,176,3
97072,537,462,3
97073,883,207,3
97074,774,421,1
97075,715,100,2
97076,532,347,4
97077,699,591,2
97078,731,1275,1
97079,442,450,3
97080,536,1050,5
97081,860,327,3
97082,452,213,4
97083,521,181,4
97084,821,504,4
97085,828,345,1
97086,537,527,4
97087,774,82,2
97088,757,638,3
97089,421,79,4
97090,881,72,2
97091,123,321,4
97092,474,647,4
97093,916,640,4
97094,72,649,4
97095,314,932,4
97096,805,1105,2
97097,748,227,3
97098,932,89,5
97099,727,198,4
97100,435,201,4
97101,918,656,4
97102,660,1139,2
97103,642,686,5
97104,366,758,3
97105,846,560,1
97106,717,245,4
97107,648,176,4
97108,721,739,4
97109,749,155,2
97110,690,47,1
97111,578,1016,4
